sentid, sentlen, numents, percentcorrect_spacy, percentcorrect_stanza
6094,28,0,0,0
6095,10,0,0,0
6096,25,1,1.0,1.0
6097,18,1,1.0,1.0
6098,14,0,0,0
6099,6,1,0.0,1.0
6100,3,0,0,0
6101,7,1,0.0,1.0
6102,2,0,0,0
6103,2,0,0,0
6104,2,0,0,0
6105,7,0,0,0
6106,4,0,0,0
6107,11,1,1.0,1.0
6108,7,1,1.0,1.0
6109,2,0,0,0
6110,6,1,1.0,1.0
6111,11,2,0.5,0.0
6112,2,0,0,0
6113,7,0,0,0
6114,14,0,0,0
6115,10,0,0,0
6116,12,0,0,0
6117,10,0,0,0
6118,6,0,0,0
6119,8,1,1.0,1.0
6120,2,0,0,0
6121,2,0,0,0
6122,1,0,0,0
6123,2,0,0,0
6124,2,0,0,0
6125,1,0,0,0
6126,15,1,1.0,1.0
6127,6,0,0,0
6128,6,0,0,0
6129,2,0,0,0
6130,2,0,0,0
6131,2,0,0,0
6132,2,0,0,0
6133,9,0,0,0
6134,31,1,1.0,1.0
6135,6,0,0,0
6136,23,1,0.0,1.0
6137,15,1,1.0,1.0
6138,4,0,0,0
6139,44,2,1.0,1.0
6140,5,0,0,0
6141,9,1,0.0,1.0
6142,3,0,0,0
6143,2,0,0,0
6144,3,0,0,0
6145,7,0,0,0
6146,2,0,0,0
6147,2,0,0,0
6148,15,0,0,0
6149,2,0,0,0
6150,8,0,0,0
6151,15,1,1.0,1.0
6152,2,0,0,0
6153,4,1,0.0,0.0
6154,2,0,0,0
6155,6,1,0.0,0.0
6156,2,0,0,0
6157,2,0,0,0
6158,2,0,0,0
6159,9,0,0,0
6160,7,0,0,0
6161,6,0,0,0
6162,5,1,1.0,1.0
6163,2,0,0,0
6164,4,0,0,0
6165,4,0,0,0
6166,6,1,1.0,1.0
6167,11,2,1.0,1.0
6168,2,0,0,0
6169,2,0,0,0
6170,8,1,1.0,1.0
6171,4,0,0,0
6172,7,1,1.0,1.0
6173,5,0,0,0
6174,8,0,0,0
6175,3,0,0,0
6176,33,1,1.0,1.0
6177,2,0,0,0
6178,20,0,0,0
6179,2,0,0,0
6180,2,0,0,0
6181,2,0,0,0
6182,2,0,0,0
6183,2,0,0,0
6184,16,0,0,0
6185,9,0,0,0
6186,7,0,0,0
6187,11,0,0,0
6188,3,0,0,0
6189,9,0,0,0
6190,9,0,0,0
6191,1,0,0,0
6192,6,1,0.0,1.0
6193,5,0,0,0
6194,17,0,0,0
6195,9,0,0,0
6196,5,0,0,0
6197,4,0,0,0
6198,2,0,0,0
6199,2,0,0,0
6200,2,0,0,0
6201,15,0,0,0
6202,2,0,0,0
6203,4,0,0,0
6204,7,0,0,0
6205,2,0,0,0
6206,10,1,1.0,0.0
6207,5,1,1.0,1.0
6208,2,0,0,0
6209,1,0,0,0
6210,2,0,0,0
6211,2,0,0,0
6212,4,0,0,0
6213,6,0,0,0
6214,8,2,0.0,0.5
6215,5,0,0,0
6216,15,1,0.0,1.0
6217,6,0,0,0
6218,6,0,0,0
6219,9,0,0,0
6220,15,1,1.0,1.0
6221,5,0,0,0
6222,9,0,0,0
6223,3,0,0,0
6224,5,0,0,0
6225,5,0,0,0
6226,6,0,0,0
6227,5,0,0,0
6228,6,0,0,0
6229,10,0,0,0
6230,2,0,0,0
6231,9,1,1.0,1.0
6232,5,1,1.0,1.0
6233,8,0,0,0
6234,4,0,0,0
6235,8,0,0,0
6236,9,1,1.0,1.0
6237,6,1,1.0,1.0
6238,4,0,0,0
6239,9,2,0.5,1.0
6240,8,0,0,0
6241,12,0,0,0
6242,2,0,0,0
6243,12,0,0,0
6244,3,0,0,0
6245,4,0,0,0
6246,14,1,0.0,1.0
6247,7,0,0,0
6248,3,1,1.0,1.0
6249,5,0,0,0
6250,4,0,0,0
6251,8,1,1.0,1.0
6252,24,2,0.0,1.0
6253,7,0,0,0
6254,2,0,0,0
6255,11,1,1.0,1.0
6256,6,1,1.0,1.0
6257,2,0,0,0
6258,8,0,0,0
6259,12,0,0,0
6260,2,0,0,0
6261,10,0,0,0
6262,2,0,0,0
6263,6,1,1.0,1.0
6264,7,0,0,0
6265,2,0,0,0
6266,25,1,1.0,1.0
6267,14,0,0,0
6268,2,0,0,0
6269,7,1,0.0,0.0
6270,9,1,0.0,1.0
6271,9,2,1.0,0.5
6272,11,1,1.0,1.0
6273,16,0,0,0
6274,4,0,0,0
6275,8,0,0,0
6276,11,1,1.0,1.0
6277,2,0,0,0
6278,11,0,0,0
6279,2,0,0,0
6280,2,0,0,0
6281,2,0,0,0
6282,6,1,0.0,0.0
6283,15,2,0.0,0.5
6284,2,0,0,0
6285,2,0,0,0
6286,5,0,0,0
6287,4,1,1.0,1.0
6288,7,0,0,0
6289,7,0,0,0
6290,9,0,0,0
6291,11,0,0,0
6292,2,0,0,0
6293,16,1,0.0,0.0
6294,4,0,0,0
6295,6,0,0,0
6296,5,0,0,0
6297,2,0,0,0
6298,20,0,0,0
6299,3,0,0,0
6300,4,0,0,0
6301,7,0,0,0
6302,1,0,0,0
6303,8,0,0,0
6304,3,0,0,0
6305,2,0,0,0
6306,2,0,0,0
6307,5,0,0,0
6308,5,0,0,0
6309,8,0,0,0
6310,10,0,0,0
6311,7,0,0,0
6312,2,0,0,0
6313,2,0,0,0
6314,9,0,0,0
6315,14,0,0,0
6316,2,0,0,0
6317,11,1,1.0,1.0
6318,4,0,0,0
6319,9,0,0,0
6320,2,0,0,0
6321,15,3,1.0,0.6666666666666666
6322,5,0,0,0
6323,5,0,0,0
6324,1,0,0,0
6325,8,0,0,0
6326,7,1,1.0,1.0
6327,21,2,1.0,1.0
6328,1,0,0,0
6329,2,0,0,0
6330,8,0,0,0
6331,6,0,0,0
6332,5,0,0,0
6333,7,0,0,0
6334,2,0,0,0
6335,14,0,0,0
6336,2,0,0,0
6337,11,0,0,0
6338,14,0,0,0
6339,9,0,0,0
6340,4,0,0,0
6341,5,0,0,0
6342,2,0,0,0
6343,2,0,0,0
6344,5,0,0,0
6345,4,0,0,0
6346,4,0,0,0
6347,5,0,0,0
6348,2,0,0,0
6349,7,0,0,0
6350,12,1,1.0,1.0
6351,16,0,0,0
6352,5,0,0,0
6353,2,0,0,0
6354,8,0,0,0
6355,9,1,1.0,0.0
6356,14,0,0,0
6357,10,1,0.0,1.0
6358,7,0,0,0
6359,1,0,0,0
6360,5,0,0,0
6361,2,0,0,0
6362,10,0,0,0
6363,2,0,0,0
6364,11,1,0.0,1.0
6365,8,0,0,0
6366,2,0,0,0
6367,8,0,0,0
6368,7,0,0,0
6369,11,0,0,0
6370,13,0,0,0
6371,2,0,0,0
6372,7,0,0,0
6373,2,0,0,0
6374,19,1,0.0,0.0
6375,5,1,1.0,1.0
6376,2,0,0,0
6377,2,0,0,0
6378,1,0,0,0
6379,8,0,0,0
6380,8,0,0,0
6381,2,0,0,0
6382,4,0,0,0
6383,2,0,0,0
6384,28,1,0.0,1.0
6385,5,0,0,0
6386,8,0,0,0
6387,12,0,0,0
6388,10,0,0,0
6389,11,0,0,0
6390,10,0,0,0
6391,2,0,0,0
6392,11,0,0,0
6393,11,0,0,0
6394,7,0,0,0
6395,8,0,0,0
6396,6,0,0,0
6397,8,0,0,0
6398,13,0,0,0
6399,2,0,0,0
6400,6,0,0,0
6401,5,0,0,0
6402,2,0,0,0
6403,2,0,0,0
6404,7,0,0,0
6405,2,0,0,0
6406,3,0,0,0
6407,6,1,0.0,0.0
6408,2,0,0,0
6409,11,1,1.0,1.0
6410,23,0,0,0
6411,17,0,0,0
6412,8,0,0,0
6413,2,0,0,0
6414,10,1,1.0,1.0
6415,4,0,0,0
6416,1,0,0,0
6417,6,0,0,0
6418,2,0,0,0
6419,16,0,0,0
6420,5,0,0,0
6421,2,0,0,0
6422,5,0,0,0
6423,7,1,0.0,0.0
6424,8,1,1.0,0.0
6425,14,2,1.0,1.0
6426,7,0,0,0
6427,4,0,0,0
6428,11,1,1.0,1.0
6429,10,0,0,0
6430,9,1,1.0,1.0
6431,2,0,0,0
6432,6,1,0.0,1.0
6433,2,0,0,0
6434,2,0,0,0
6435,11,1,0.0,0.0
6436,2,0,0,0
6437,2,0,0,0
6438,7,0,0,0
6439,5,1,1.0,1.0
6440,2,0,0,0
6441,2,0,0,0
6442,9,0,0,0
6443,3,0,0,0
6444,6,1,1.0,1.0
6445,2,0,0,0
6446,10,2,1.0,1.0
6447,2,0,0,0
6448,8,1,1.0,1.0
6449,9,0,0,0
6450,2,0,0,0
6451,8,2,1.0,1.0
6452,7,0,0,0
6453,8,1,1.0,1.0
6454,5,0,0,0
6455,4,0,0,0
6456,9,1,1.0,1.0
6457,2,0,0,0
6458,22,0,0,0
6459,15,2,0.5,0.5
6460,2,0,0,0
6461,9,0,0,0
6462,2,0,0,0
6463,17,4,0.5,0.25
6464,5,1,1.0,1.0
6465,2,0,0,0
6466,8,0,0,0
6467,8,0,0,0
6468,7,0,0,0
6469,11,0,0,0
6470,8,0,0,0
6471,2,0,0,0
6472,13,0,0,0
6473,19,1,0.0,0.0
6474,14,0,0,0
6475,9,1,0.0,0.0
6476,2,0,0,0
6477,11,0,0,0
6478,23,2,1.0,1.0
6479,2,0,0,0
6480,13,0,0,0
6481,2,0,0,0
6482,29,1,0.0,0.0
6483,18,1,1.0,1.0
6484,15,0,0,0
6485,10,0,0,0
6486,2,0,0,0
6487,2,0,0,0
6488,19,0,0,0
6489,14,2,0.5,0.5
6490,2,0,0,0
6491,2,0,0,0
6492,16,0,0,0
6493,2,0,0,0
6494,8,0,0,0
6495,9,1,0.0,1.0
6496,12,0,0,0
6497,15,0,0,0
6498,2,0,0,0
6499,13,0,0,0
6500,10,0,0,0
6501,41,2,1.0,1.0
6502,7,0,0,0
6503,3,0,0,0
6504,2,0,0,0
6505,7,0,0,0
6506,2,0,0,0
6507,2,0,0,0
6508,2,0,0,0
6509,4,0,0,0
6510,2,0,0,0
6511,18,0,0,0
6512,2,0,0,0
6513,11,3,0.0,1.0
6514,2,0,0,0
6515,6,0,0,0
6516,23,2,1.0,1.0
6517,21,1,1.0,1.0
6518,2,0,0,0
6519,18,1,1.0,1.0
6520,7,0,0,0
6521,27,0,0,0
6522,10,0,0,0
6523,9,0,0,0
6524,12,0,0,0
6525,5,0,0,0
6526,9,0,0,0
6527,2,0,0,0
6528,3,0,0,0
6529,2,0,0,0
6530,2,0,0,0
6531,2,0,0,0
6532,26,2,0.5,1.0
6533,1,0,0,0
6534,1,0,0,0
6535,5,0,0,0
6536,10,1,0.0,1.0
6537,7,1,1.0,1.0
6538,2,0,0,0
6539,2,0,0,0
6540,11,2,1.0,1.0
6541,7,1,1.0,1.0
6542,6,1,1.0,1.0
6543,5,0,0,0
6544,9,0,0,0
6545,11,1,0.0,0.0
6546,2,0,0,0
6547,2,0,0,0
6548,20,2,1.0,1.0
6549,1,0,0,0
6550,2,0,0,0
6551,4,0,0,0
6552,9,0,0,0
6553,6,0,0,0
6554,4,0,0,0
6555,3,0,0,0
6556,1,0,0,0
6557,14,0,0,0
6558,7,1,0.0,0.0
6559,5,0,0,0
6560,3,0,0,0
6561,7,1,1.0,1.0
6562,15,1,0.0,0.0
6563,7,0,0,0
6564,2,0,0,0
6565,9,0,0,0
6566,6,0,0,0
6567,1,0,0,0
6568,12,0,0,0
6569,9,0,0,0
6570,13,1,0.0,0.0
6571,14,0,0,0
6572,12,1,1.0,1.0
6573,1,0,0,0
6574,2,0,0,0
6575,4,0,0,0
6576,1,0,0,0
6577,4,0,0,0
6578,14,1,1.0,1.0
6579,5,0,0,0
6580,8,0,0,0
6581,1,0,0,0
6582,1,0,0,0
6583,1,0,0,0
6584,11,0,0,0
6585,7,0,0,0
6586,22,2,1.0,1.0
6587,1,0,0,0
6588,11,0,0,0
6589,6,0,0,0
6590,32,1,1.0,1.0
6591,2,0,0,0
6592,3,0,0,0
6593,8,0,0,0
6594,6,0,0,0
6595,4,0,0,0
6596,15,0,0,0
6597,6,0,0,0
6598,3,0,0,0
6599,24,0,0,0
6600,10,0,0,0
6601,17,0,0,0
6602,7,0,0,0
6603,35,1,1.0,1.0
6604,12,0,0,0
6605,15,0,0,0
6606,2,0,0,0
6607,6,0,0,0
6608,5,0,0,0
6609,21,1,0.0,1.0
6610,18,0,0,0
6611,11,1,1.0,1.0
6612,7,0,0,0
6613,9,1,1.0,1.0
6614,3,0,0,0
6615,14,0,0,0
6616,2,0,0,0
6617,2,0,0,0
6618,14,0,0,0
6619,17,0,0,0
6620,14,0,0,0
6621,11,0,0,0
6622,2,0,0,0
6623,41,0,0,0
6624,6,0,0,0
6625,2,0,0,0
6626,2,0,0,0
6627,2,0,0,0
6628,11,0,0,0
6629,4,0,0,0
6630,7,0,0,0
6631,1,0,0,0
6632,8,0,0,0
6633,3,0,0,0
6634,25,1,0.0,1.0
6635,10,0,0,0
6636,3,0,0,0
6637,14,1,1.0,1.0
6638,24,0,0,0
6639,2,0,0,0
6640,44,2,0.0,1.0
6641,26,2,1.0,1.0
6642,2,0,0,0
6643,17,0,0,0
6644,2,0,0,0
6645,2,0,0,0
6646,2,0,0,0
6647,44,1,0.0,0.0
6648,2,0,0,0
6649,15,1,0.0,1.0
6650,10,0,0,0
6651,2,0,0,0
6652,2,0,0,0
6653,11,0,0,0
6654,45,1,0.0,1.0
6655,2,0,0,0
6656,2,0,0,0
6657,26,1,0.0,1.0
6658,2,0,0,0
6659,31,0,0,0
6660,16,0,0,0
6661,15,0,0,0
6662,10,0,0,0
6663,2,0,0,0
6664,2,0,0,0
6665,15,0,0,0
6666,14,0,0,0
6667,2,0,0,0
6668,16,0,0,0
6669,3,0,0,0
6670,3,0,0,0
6671,3,0,0,0
6672,31,0,0,0
6673,9,0,0,0
6674,4,0,0,0
6675,27,0,0,0
6676,2,0,0,0
6677,3,0,0,0
6678,18,0,0,0
6679,1,0,0,0
6680,30,0,0,0
6681,11,0,0,0
6682,13,1,0.0,0.0
6683,15,0,0,0
6684,36,2,0.0,0.5
6685,2,0,0,0
6686,17,1,0.0,0.0
6687,2,0,0,0
6688,4,0,0,0
6689,13,0,0,0
6690,10,0,0,0
6691,4,0,0,0
6692,8,0,0,0
6693,2,0,0,0
6694,2,0,0,0
6695,11,0,0,0
6696,26,0,0,0
6697,25,0,0,0
6698,22,1,1.0,1.0
6699,26,1,1.0,1.0
6700,4,0,0,0
6701,5,0,0,0
6702,30,0,0,0
6703,58,2,0.5,1.0
6704,10,0,0,0
6705,3,0,0,0
6706,20,4,0.5,0.25
6707,14,1,1.0,1.0
6708,2,0,0,0
6709,14,1,1.0,1.0
6710,2,0,0,0
6711,24,0,0,0
6712,13,0,0,0
6713,9,0,0,0
6714,4,0,0,0
6715,12,0,0,0
6716,31,0,0,0
6717,15,0,0,0
6718,2,0,0,0
6719,4,0,0,0
6720,2,0,0,0
6721,6,0,0,0
6722,13,0,0,0
6723,2,0,0,0
6724,18,0,0,0
6725,14,0,0,0
6726,2,0,0,0
6727,2,0,0,0
6728,2,0,0,0
6729,17,0,0,0
6730,2,0,0,0
6731,3,0,0,0
6732,8,0,0,0
6733,11,0,0,0
6734,2,0,0,0
6735,2,0,0,0
6736,1,0,0,0
6737,3,0,0,0
6738,14,1,1.0,1.0
6739,4,0,0,0
6740,33,0,0,0
6741,23,0,0,0
6742,2,0,0,0
6743,2,0,0,0
6744,6,0,0,0
6745,16,1,1.0,1.0
6746,4,0,0,0
6747,10,1,1.0,1.0
6748,2,0,0,0
6749,23,0,0,0
6750,16,0,0,0
6751,11,0,0,0
6752,2,0,0,0
6753,2,0,0,0
6754,2,0,0,0
6755,1,0,0,0
6756,34,1,0.0,0.0
6757,9,0,0,0
6758,12,0,0,0
6759,15,0,0,0
6760,5,0,0,0
6761,28,1,0.0,1.0
6762,5,0,0,0
6763,7,0,0,0
6764,26,0,0,0
6765,2,0,0,0
6766,8,1,1.0,1.0
6767,10,0,0,0
6768,7,0,0,0
6769,2,0,0,0
6770,12,2,0.0,0.0
6771,10,1,1.0,1.0
6772,30,0,0,0
6773,18,1,0.0,1.0
6774,10,0,0,0
6775,26,1,1.0,1.0
6776,2,0,0,0
6777,4,0,0,0
6778,6,0,0,0
6779,8,0,0,0
6780,6,0,0,0
6781,7,0,0,0
6782,1,0,0,0
6783,15,0,0,0
6784,6,1,1.0,1.0
6785,9,0,0,0
6786,17,3,0.0,0.0
6787,15,1,0.0,0.0
6788,9,0,0,0
6789,8,0,0,0
6790,11,0,0,0
6791,17,0,0,0
6792,1,0,0,0
6793,26,1,1.0,1.0
6794,17,0,0,0
6795,2,0,0,0
6796,3,0,0,0
6797,8,0,0,0
6798,11,1,0.0,0.0
6799,20,0,0,0
6800,11,1,1.0,1.0
6801,30,2,1.0,1.0
6802,9,1,1.0,1.0
6803,7,1,0.0,1.0
6804,2,0,0,0
6805,3,0,0,0
6806,8,1,1.0,1.0
6807,13,0,0,0
6808,2,0,0,0
6809,23,1,0.0,0.0
6810,2,0,0,0
6811,6,1,1.0,1.0
6812,3,0,0,0
6813,2,0,0,0
6814,3,0,0,0
6815,29,2,0.5,0.5
6816,10,1,0.0,0.0
6817,5,0,0,0
6818,2,0,0,0
6819,6,0,0,0
6820,16,0,0,0
6821,2,0,0,0
6822,3,0,0,0
6823,3,0,0,0
6824,12,0,0,0
6825,5,0,0,0
6826,8,0,0,0
6827,12,1,0.0,0.0
6828,8,0,0,0
6829,4,0,0,0
6830,2,0,0,0
6831,9,1,1.0,1.0
6832,3,0,0,0
6833,7,0,0,0
6834,6,0,0,0
6835,13,0,0,0
6836,10,2,0.0,0.5
6837,2,0,0,0
6838,6,0,0,0
6839,22,1,1.0,1.0
6840,15,0,0,0
6841,2,0,0,0
6842,4,0,0,0
6843,8,0,0,0
6844,16,0,0,0
6845,2,0,0,0
6846,2,0,0,0
6847,7,0,0,0
6848,7,0,0,0
6849,2,0,0,0
6850,67,3,0.6666666666666666,0.6666666666666666
6851,8,0,0,0
6852,21,0,0,0
6853,10,1,0.0,1.0
6854,6,0,0,0
6855,4,0,0,0
6856,32,1,1.0,1.0
6857,2,0,0,0
6858,8,1,1.0,1.0
6859,13,0,0,0
6860,2,0,0,0
6861,23,0,0,0
6862,3,0,0,0
6863,12,1,1.0,1.0
6864,2,0,0,0
6865,5,0,0,0
6866,9,0,0,0
6867,4,0,0,0
6868,11,0,0,0
6869,4,0,0,0
6870,6,0,0,0
6871,19,0,0,0
6872,21,2,1.0,1.0
6873,4,0,0,0
6874,19,2,1.0,1.0
6875,10,1,1.0,1.0
6876,2,0,0,0
6877,6,1,1.0,1.0
6878,5,1,1.0,1.0
6879,7,0,0,0
6880,4,0,0,0
6881,23,2,1.0,1.0
6882,8,0,0,0
6883,2,0,0,0
6884,6,0,0,0
6885,4,1,1.0,1.0
6886,5,1,1.0,1.0
6887,9,0,0,0
6888,3,0,0,0
6889,2,0,0,0
6890,14,2,0.5,0.5
6891,3,0,0,0
6892,13,0,0,0
6893,3,0,0,0
6894,8,1,0.0,0.0
6895,2,0,0,0
6896,6,0,0,0
6897,7,0,0,0
6898,7,0,0,0
6899,10,1,1.0,1.0
6900,20,0,0,0
6901,21,1,1.0,1.0
6902,2,0,0,0
6903,7,0,0,0
6904,18,3,1.0,1.0
6905,16,1,0.0,0.0
6906,2,0,0,0
6907,10,0,0,0
6908,11,1,0.0,0.0
6909,8,0,0,0
6910,2,0,0,0
6911,9,0,0,0
6912,24,0,0,0
6913,9,2,0.0,0.0
6914,2,0,0,0
6915,36,2,0.0,0.0
6916,7,0,0,0
6917,2,0,0,0
6918,12,1,0.0,0.0
6919,5,1,1.0,1.0
6920,12,1,0.0,1.0
6921,8,0,0,0
6922,13,1,1.0,1.0
6923,5,1,1.0,1.0
6924,5,1,1.0,1.0
6925,8,0,0,0
6926,1,0,0,0
6927,6,0,0,0
6928,3,0,0,0
6929,4,0,0,0
6930,5,0,0,0
6931,3,0,0,0
6932,7,0,0,0
6933,18,3,0.3333333333333333,0.6666666666666666
6934,10,2,1.0,1.0
6935,2,0,0,0
6936,13,0,0,0
6937,2,0,0,0
6938,7,0,0,0
6939,1,0,0,0
6940,15,2,0.5,1.0
6941,1,0,0,0
6942,10,0,0,0
6943,2,0,0,0
6944,15,1,0.0,0.0
6945,10,0,0,0
6946,4,0,0,0
6947,4,0,0,0
6948,7,1,0.0,1.0
6949,13,2,1.0,1.0
6950,2,0,0,0
6951,22,1,1.0,0.0
6952,2,0,0,0
6953,5,0,0,0
6954,12,0,0,0
6955,21,1,0.0,1.0
6956,27,2,0.0,0.0
6957,7,0,0,0
6958,15,1,0.0,1.0
6959,13,2,0.5,0.5
6960,2,0,0,0
6961,14,2,0.5,1.0
6962,14,4,0.0,1.0
6963,17,7,0.14285714285714285,0.7142857142857143
6964,8,0,0,0
6965,15,1,1.0,1.0
6966,19,1,1.0,1.0
6967,19,1,0.0,0.0
6968,5,0,0,0
6969,13,1,0.0,1.0
6970,17,0,0,0
6971,1,0,0,0
6972,9,0,0,0
6973,6,1,0.0,1.0
6974,1,1,1.0,1.0
6975,1,1,1.0,1.0
6976,4,1,0.0,1.0
6977,1,0,0,0
6978,3,0,0,0
6979,1,0,0,0
6980,1,0,0,0
6981,1,0,0,0
6982,1,0,0,0
6983,9,0,0,0
6984,6,0,0,0
6985,1,0,0,0
6986,5,1,0.0,1.0
6987,3,0,0,0
6988,1,0,0,0
6989,6,1,0.0,0.0
6990,6,0,0,0
6991,8,0,0,0
6992,7,0,0,0
6993,6,0,0,0
6994,12,1,1.0,1.0
6995,2,0,0,0
6996,6,0,0,0
6997,1,0,0,0
6998,13,1,0.0,1.0
6999,16,0,0,0
7000,6,1,1.0,1.0
7001,6,0,0,0
7002,8,0,0,0
7003,3,0,0,0
7004,2,0,0,0
7005,5,0,0,0
7006,4,0,0,0
7007,6,1,1.0,1.0
7008,2,0,0,0
7009,11,0,0,0
7010,2,0,0,0
7011,4,0,0,0
7012,10,1,1.0,0.0
7013,2,0,0,0
7014,8,1,1.0,1.0
7015,2,0,0,0
7016,2,0,0,0
7017,2,0,0,0
7018,6,1,0.0,1.0
7019,7,1,0.0,1.0
7020,2,0,0,0
7021,6,1,1.0,1.0
7022,2,0,0,0
7023,5,0,0,0
7024,6,0,0,0
7025,2,0,0,0
7026,5,1,1.0,1.0
7027,2,0,0,0
7028,2,0,0,0
7029,2,0,0,0
7030,2,0,0,0
7031,7,0,0,0
7032,2,0,0,0
7033,9,0,0,0
7034,7,0,0,0
7035,6,0,0,0
7036,1,0,0,0
7037,2,0,0,0
7038,8,1,1.0,1.0
7039,2,0,0,0
7040,21,1,1.0,1.0
7041,2,0,0,0
7042,5,0,0,0
7043,4,0,0,0
7044,13,0,0,0
7045,17,0,0,0
7046,2,0,0,0
7047,13,0,0,0
7048,35,0,0,0
7049,3,0,0,0
7050,9,0,0,0
7051,1,0,0,0
7052,1,0,0,0
7053,6,0,0,0
7054,7,0,0,0
7055,18,0,0,0
7056,3,0,0,0
7057,19,0,0,0
7058,2,0,0,0
7059,5,0,0,0
7060,7,0,0,0
7061,14,0,0,0
7062,2,0,0,0
7063,2,0,0,0
7064,1,0,0,0
7065,14,0,0,0
7066,23,1,0.0,0.0
7067,2,0,0,0
7068,2,0,0,0
7069,5,0,0,0
7070,2,0,0,0
7071,6,0,0,0
7072,27,1,0.0,1.0
7073,2,0,0,0
7074,2,0,0,0
7075,20,1,0.0,0.0
7076,16,1,0.0,0.0
7077,2,0,0,0
7078,1,0,0,0
7079,9,1,0.0,0.0
7080,2,0,0,0
7081,1,0,0,0
7082,21,5,0.4,0.2
7083,3,0,0,0
7084,2,0,0,0
7085,2,0,0,0
7086,7,0,0,0
7087,6,0,0,0
7088,2,0,0,0
7089,2,0,0,0
7090,19,2,1.0,1.0
7091,7,1,1.0,1.0
7092,2,0,0,0
7093,20,0,0,0
7094,2,0,0,0
7095,10,0,0,0
7096,4,0,0,0
7097,2,0,0,0
7098,13,1,1.0,1.0
7099,6,0,0,0
7100,2,0,0,0
7101,14,0,0,0
7102,2,0,0,0
7103,12,1,0.0,1.0
7104,2,0,0,0
7105,2,0,0,0
7106,2,0,0,0
7107,17,1,0.0,1.0
7108,1,0,0,0
7109,38,1,0.0,1.0
7110,1,0,0,0
7111,27,1,1.0,1.0
7112,9,0,0,0
7113,2,0,0,0
7114,8,0,0,0
7115,9,0,0,0
7116,2,0,0,0
7117,18,0,0,0
7118,5,1,0.0,0.0
7119,3,0,0,0
7120,2,0,0,0
7121,5,0,0,0
7122,2,0,0,0
7123,10,0,0,0
7124,4,0,0,0
7125,10,1,0.0,0.0
7126,2,0,0,0
7127,9,0,0,0
7128,1,0,0,0
7129,2,0,0,0
7130,5,0,0,0
7131,2,0,0,0
7132,18,0,0,0
7133,2,0,0,0
7134,15,0,0,0
7135,3,0,0,0
7136,2,0,0,0
7137,16,1,0.0,0.0
7138,2,0,0,0
7139,15,0,0,0
7140,27,0,0,0
7141,2,0,0,0
7142,6,1,0.0,0.0
7143,7,0,0,0
7144,19,1,1.0,1.0
7145,3,0,0,0
7146,2,0,0,0
7147,2,0,0,0
7148,12,0,0,0
7149,2,0,0,0
7150,22,2,0.0,0.5
7151,2,0,0,0
7152,9,0,0,0
7153,2,0,0,0
7154,8,0,0,0
7155,26,0,0,0
7156,2,0,0,0
7157,2,0,0,0
7158,12,1,0.0,1.0
7159,2,0,0,0
7160,36,1,0.0,0.0
7161,2,0,0,0
7162,7,0,0,0
7163,9,0,0,0
7164,8,0,0,0
7165,6,0,0,0
7166,7,0,0,0
7167,9,1,1.0,1.0
7168,2,0,0,0
7169,5,0,0,0
7170,2,0,0,0
7171,9,1,1.0,1.0
7172,2,0,0,0
7173,12,0,0,0
7174,2,0,0,0
7175,9,0,0,0
7176,4,0,0,0
7177,3,0,0,0
7178,7,0,0,0
7179,2,0,0,0
7180,3,0,0,0
7181,8,0,0,0
7182,3,0,0,0
7183,2,0,0,0
7184,11,0,0,0
7185,4,0,0,0
7186,12,0,0,0
7187,2,0,0,0
7188,9,1,1.0,1.0
7189,7,0,0,0
7190,2,0,0,0
7191,2,0,0,0
7192,18,12,0.08333333333333333,0.8333333333333334
7193,2,0,0,0
7194,2,0,0,0
7195,5,0,0,0
7196,3,0,0,0
7197,2,0,0,0
7198,22,2,0.5,0.5
7199,2,0,0,0
7200,9,0,0,0
7201,2,0,0,0
7202,9,0,0,0
7203,1,0,0,0
7204,27,1,1.0,1.0
7205,2,0,0,0
7206,2,0,0,0
7207,2,0,0,0
7208,9,1,1.0,1.0
7209,2,0,0,0
7210,5,0,0,0
7211,8,2,1.0,1.0
7212,7,1,0.0,1.0
7213,3,0,0,0
7214,2,0,0,0
7215,2,0,0,0
7216,7,0,0,0
7217,5,0,0,0
7218,5,0,0,0
7219,2,0,0,0
7220,10,0,0,0
7221,9,0,0,0
7222,20,0,0,0
7223,7,0,0,0
7224,8,0,0,0
7225,2,0,0,0
7226,6,0,0,0
7227,13,0,0,0
7228,2,0,0,0
7229,12,0,0,0
7230,6,0,0,0
7231,2,0,0,0
7232,12,0,0,0
7233,2,0,0,0
7234,10,0,0,0
7235,6,0,0,0
7236,2,0,0,0
7237,2,0,0,0
7238,8,0,0,0
7239,12,0,0,0
7240,1,0,0,0
7241,2,0,0,0
7242,2,0,0,0
7243,12,0,0,0
7244,2,0,0,0
7245,24,1,0.0,1.0
7246,2,0,0,0
7247,3,0,0,0
7248,6,0,0,0
7249,5,0,0,0
7250,4,0,0,0
7251,2,0,0,0
7252,2,0,0,0
7253,12,1,1.0,1.0
7254,8,0,0,0
7255,2,0,0,0
7256,14,0,0,0
7257,1,0,0,0
7258,3,0,0,0
7259,6,0,0,0
7260,7,0,0,0
7261,7,0,0,0
7262,2,0,0,0
7263,10,0,0,0
7264,5,0,0,0
7265,17,0,0,0
